ห้องที่,ชุดที่,ลำดับที่,จังหวัด,เขต,ชื่อ - นามสกุล,บัตรประชาชน
1,10,1,จังหวัดบุรีรัมย์,5,abc128114,1111111115770
2,5,545,จังหวัดปทุมธานี,1,abc128115,1111111115771
2,8,266,จังหวัดประจวบคีรีขันธ์,11,abc128116,1111111115772
1,1,836,จังหวัดปราจีนบุรี,4,abc128117,1111111115773
2,4,4,จังหวัดปัตตานี,10,abc128118,1111111115774
1,5,454,จังหวัดพระนครศรีอยุธยา,6,abc128119,1111111115775
1,1,694,จังหวัดพะเยา,5,abc128120,1111111115776
2,10,853,จังหวัดพังงา,8,abc128121,1111111115777
2,2,481,จังหวัดพัทลุง,10,abc128122,1111111115778
2,13,324,จังหวัดพิจิตร,2,abc128123,1111111115779
1,11,611,จังหวัดพิษณุโลก,12,abc128124,1111111115780
2,12,928,จังหวัดเพชรบุรี,13,abc128125,1111111115781
1,10,55,จังหวัดเพชรบูรณ์,12,abc128126,1111111115782
2,6,28,จังหวัดแพร่,8,abc128127,1111111115783
1,8,1000,จังหวัดภูเก็ต,11,abc128128,1111111115784
1,6,691,จังหวัดมหาสารคาม,1,abc128129,1111111115785
2,6,582,จังหวัดมุกดาหาร,12,abc128130,1111111115786
2,11,219,จังหวัดแม่ฮ่องสอน,12,abc128131,1111111115787
1,13,846,จังหวัดยโสธร,9,abc128132,1111111115788
2,2,47,จังหวัดยะลา,9,abc128133,1111111115789
1,3,64,จังหวัดร้อยเอ็ด,7,abc128134,1111111115790
1,5,80,จังหวัดระนอง,5,abc128135,1111111115791
1,2,481,จังหวัดระยอง,7,abc128136,1111111115792
2,9,951,จังหวัดราชบุรี,13,abc128137,1111111115793
1,9,694,จังหวัดลพบุรี,5,abc128138,1111111115794
2,7,209,จังหวัดลำปาง,9,abc128139,1111111115795
1,8,526,จังหวัดลำพูน,3,abc128140,1111111115796
2,10,340,จังหวัดเลย,8,abc128141,1111111115797
2,10,505,จังหวัดศรีสะเกษ,11,abc128142,1111111115798
2,1,303,จังหวัดสกลนคร,1,abc128143,1111111115799
1,9,469,จังหวัดสงขลา,11,abc128144,1111111115800
2,6,367,จังหวัดสตูล,2,abc128145,1111111115801
1,13,970,จังหวัดสมุทรปราการ,7,abc128146,1111111115802
2,4,106,จังหวัดสมุทรสงคราม,6,abc128147,1111111115803
1,6,913,จังหวัดสมุทรสาคร,3,abc128148,1111111115804
1,8,211,จังหวัดสระแก้ว,14,abc128149,1111111115805
1,4,361,จังหวัดหนองบัวลำภู,3,abc128150,1111111115806
2,13,771,จังหวัดสระบุรี,8,abc128151,1111111115807
2,10,774,จังหวัดสิงห์บุรี,2,abc128152,1111111115808
1,3,218,จังหวัดสุโขทัย,8,abc128153,1111111115809
2,2,866,จังหวัดสุพรรณบุรี,13,abc128154,1111111115810
2,13,397,จังหวัดสุราษฎร์ธานี,1,abc128155,1111111115811
2,5,23,จังหวัดสุรินทร์,4,abc128156,1111111115812
1,2,102,จังหวัดหนองคาย,7,abc128157,1111111115813
2,14,231,จังหวัดอ่างทอง,14,abc128158,1111111115814
1,8,993,จังหวัดอำนาจเจริญ,2,abc128159,1111111115815
1,2,125,จังหวัดอุดรธานี,5,abc128160,1111111115816
1,14,218,จังหวัดอุตรดิตถ์,6,abc128161,1111111115817
1,1,209,จังหวัดอุทัยธานี,7,abc128162,1111111115818
2,13,546,จังหวัดอุบลราชธานี,3,abc128163,1111111115819
1,5,942,จังหวัดกระบี่,8,abc128164,1111111115820
1,13,710,จังหวัดกาญจนบุรี,2,abc128165,1111111115821
2,2,163,จังหวัดกาฬสินธุ์,8,abc128166,1111111115822
2,3,168,จังหวัดกำแพงเพชร,13,abc128167,1111111115823
1,14,747,จังหวัดขอนแก่น,8,abc128168,1111111115824
1,4,439,จังหวัดจันทบุรี,14,abc128169,1111111115825
2,6,6,จังหวัดฉะเชิงเทรา,3,abc128170,1111111115826
2,6,541,จังหวัดชลบุรี,1,abc128171,1111111115827
1,6,938,จังหวัดชัยนาท,5,abc128172,1111111115828
2,5,174,จังหวัดชัยภูมิ,8,abc128173,1111111115829
2,13,48,จังหวัดชุมพร,2,abc128174,1111111115830
2,10,4,จังหวัดเชียงราย,13,abc128175,1111111115831
2,6,201,จังหวัดเชียงใหม่,4,abc128176,1111111115832
1,8,471,จังหวัดตรัง,12,abc128177,1111111115833
1,8,441,จังหวัดตราด,3,abc128178,1111111115834
1,13,641,จังหวัดตาก,9,abc128179,1111111115835
1,7,144,จังหวัดนครนายก,6,abc128180,1111111115836
1,11,50,จังหวัดนครปฐม,9,abc128181,1111111115837
1,11,649,จังหวัดนครพนม,14,abc128182,1111111115838
1,4,712,จังหวัดนครราชสีมา,14,abc128183,1111111115839
1,14,905,จังหวัดนครศรีธรรมราช,4,abc128184,1111111115840
1,11,220,จังหวัดนครสวรรค์,14,abc128185,1111111115841
1,4,769,จังหวัดนนทบุรี,6,abc128186,1111111115842
1,14,576,จังหวัดนราธิวาส,8,abc128187,1111111115843
1,14,812,จังหวัดน่าน,4,abc128188,1111111115844
2,11,113,จังหวัดบึงกาฬ,2,abc128189,1111111115845
1,6,602,จังหวัดบุรีรัมย์,11,abc128190,1111111115846
1,2,34,จังหวัดปทุมธานี,3,abc128191,1111111115847
1,6,955,จังหวัดประจวบคีรีขันธ์,7,abc128192,1111111115848
1,14,38,จังหวัดปราจีนบุรี,3,abc128193,1111111115849
2,14,73,จังหวัดปัตตานี,11,abc128194,1111111115850
2,2,686,จังหวัดพระนครศรีอยุธยา,2,abc128195,1111111115851
2,4,437,จังหวัดพะเยา,2,abc128196,1111111115852
1,13,287,จังหวัดพังงา,7,abc128197,1111111115853
1,9,977,จังหวัดพัทลุง,8,abc128198,1111111115854
1,7,428,จังหวัดพิจิตร,8,abc128199,1111111115855
1,5,162,จังหวัดพิษณุโลก,14,abc128200,1111111115856
2,2,95,จังหวัดเพชรบุรี,1,abc128201,1111111115857
2,12,77,จังหวัดเพชรบูรณ์,11,abc128202,1111111115858
2,12,743,จังหวัดแพร่,9,abc128203,1111111115859
2,12,234,จังหวัดภูเก็ต,8,abc128204,1111111115860
1,8,265,จังหวัดมหาสารคาม,1,abc128205,1111111115861
1,7,212,จังหวัดมุกดาหาร,8,abc128206,1111111115862
2,3,765,จังหวัดแม่ฮ่องสอน,9,abc128207,1111111115863
2,9,432,จังหวัดยโสธร,5,abc128208,1111111115864
2,13,190,จังหวัดยะลา,4,abc128209,1111111115865
2,14,486,จังหวัดร้อยเอ็ด,14,abc128210,1111111115866
2,12,426,จังหวัดระนอง,9,abc128211,1111111115867
2,14,778,จังหวัดระยอง,6,abc128212,1111111115868
2,10,600,จังหวัดราชบุรี,6,abc128213,1111111115869
2,12,528,จังหวัดลพบุรี,8,abc128214,1111111115870
1,1,153,จังหวัดลำปาง,6,abc128215,1111111115871
2,10,902,จังหวัดลำพูน,11,abc128216,1111111115872
2,4,396,จังหวัดเลย,10,abc128217,1111111115873
1,14,547,จังหวัดศรีสะเกษ,2,abc128218,1111111115874
1,6,711,จังหวัดสกลนคร,2,abc128219,1111111115875
1,13,788,จังหวัดสงขลา,14,abc128220,1111111115876
2,7,343,จังหวัดสตูล,8,abc128221,1111111115877
1,13,135,จังหวัดสมุทรปราการ,11,abc128222,1111111115878
1,2,760,จังหวัดสมุทรสงคราม,2,abc128223,1111111115879
1,12,457,จังหวัดสมุทรสาคร,8,abc128224,1111111115880
2,3,254,จังหวัดสระแก้ว,4,abc128225,1111111115881
1,12,802,จังหวัดหนองบัวลำภู,7,abc128226,1111111115882
1,12,648,จังหวัดสระบุรี,13,abc128227,1111111115883
2,7,358,จังหวัดสิงห์บุรี,9,abc128228,1111111115884
1,2,505,จังหวัดสุโขทัย,11,abc128229,1111111115885
2,13,820,จังหวัดสุพรรณบุรี,6,abc128230,1111111115886
2,8,730,จังหวัดสุราษฎร์ธานี,9,abc128231,1111111115887
1,13,536,จังหวัดสุรินทร์,2,abc128232,1111111115888
2,5,397,จังหวัดหนองคาย,5,abc128233,1111111115889
2,12,222,จังหวัดอ่างทอง,6,abc128234,1111111115890
2,12,269,จังหวัดอำนาจเจริญ,6,abc128235,1111111115891
1,9,124,จังหวัดอุดรธานี,3,abc128236,1111111115892
1,2,905,จังหวัดอุตรดิตถ์,11,abc128237,1111111115893
2,2,758,จังหวัดอุทัยธานี,1,abc128238,1111111115894
2,2,577,จังหวัดอุบลราชธานี,14,abc128239,1111111115895
2,10,369,จังหวัดกระบี่,2,abc128240,1111111115896
1,1,826,จังหวัดกาญจนบุรี,4,abc128241,1111111115897
1,11,198,จังหวัดกาฬสินธุ์,6,abc128242,1111111115898
1,6,611,จังหวัดกำแพงเพชร,9,abc128243,1111111115899
2,14,163,จังหวัดขอนแก่น,2,abc128244,1111111115900
2,13,214,จังหวัดจันทบุรี,12,abc128245,1111111115901
1,1,602,จังหวัดฉะเชิงเทรา,10,abc128246,1111111115902
2,2,655,จังหวัดชลบุรี,7,abc128247,1111111115903
2,7,36,จังหวัดชัยนาท,12,abc128248,1111111115904
2,2,225,จังหวัดชัยภูมิ,14,abc128249,1111111115905
2,11,89,จังหวัดชุมพร,12,abc128250,1111111115906
2,12,103,จังหวัดเชียงราย,1,abc128251,1111111115907
1,5,630,จังหวัดเชียงใหม่,11,abc128252,1111111115908
2,6,220,จังหวัดตรัง,5,abc128253,1111111115909
2,3,218,จังหวัดตราด,2,abc128254,1111111115910
1,5,575,จังหวัดตาก,7,abc128255,1111111115911
2,6,994,จังหวัดนครนายก,12,abc128256,1111111115912
2,12,9,จังหวัดนครปฐม,11,abc128257,1111111115913
2,4,270,จังหวัดนครพนม,13,abc128258,1111111115914
1,4,793,จังหวัดนครราชสีมา,6,abc128259,1111111115915
2,12,396,จังหวัดนครศรีธรรมราช,14,abc128260,1111111115916
2,14,644,จังหวัดนครสวรรค์,6,abc128261,1111111115917
1,2,621,จังหวัดนนทบุรี,4,abc128262,1111111115918
